Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","161.147","44,97%"
"GALICIA","MULLERES","197.179","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.376","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","43.711","55,27%"
"A.S. FERROL","HOMES","11.388","44,29%"
"A.S. FERROL","MULLERES","14.322","55,71%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.883","44,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.509","55,73%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.485","43,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.835","56,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.488","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.428","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.223","45,61%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.309","54,39%"
"A.S. VIGO","HOMES","37.181","45,84%"
"A.S. VIGO","MULLERES","43.934","54,16%"
"SEN A.S. ASIGNADA","HOMES","123","48,43%"
"SEN A.S. ASIGNADA","MULLERES","131","51,57%"
