Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.848","45,23%"
"GALICIA","MULLERES","209.344","54,77%"

"A.S. A CORUÑA E CEE","HOMES","38.371","44,87%"
"A.S. A CORUÑA E CEE","MULLERES","47.153","55,13%"
"A.S. FERROL","HOMES","12.490","44,65%"
"A.S. FERROL","MULLERES","15.485","55,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.618","44,88%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.097","55,12%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.832","44,42%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.070","55,58%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.446","45,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.357","54,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.871","45,9%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.953","54,1%"
"A.S. VIGO","HOMES","39.110","45,9%"
"A.S. VIGO","MULLERES","46.102","54,1%"
"SEN A.S. ASIGNADA","HOMES","110","46,41%"
"SEN A.S. ASIGNADA","MULLERES","127","53,59%"
