Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","22.519","45,63%"
"GALICIA","MULLERES","26.835","54,37%"

"A.S. A CORUÑA E CEE","HOMES","5.154","46,17%"
"A.S. A CORUÑA E CEE","MULLERES","6.008","53,83%"
"A.S. FERROL","HOMES","1.407","44,4%"
"A.S. FERROL","MULLERES","1.762","55,6%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.734","45,54%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.269","54,46%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.190","44,36%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.001","55,64%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.410","45,97%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.832","54,03%"
"A.S. SANTIAGO E BARBANZA","HOMES","3.286","46,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.762","53,38%"
"A.S. VIGO","HOMES","4.338","45,48%"
"A.S. VIGO","MULLERES","5.201","54,52%"
