Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.505","45,09%"
"GALICIA","MULLERES","204.004","54,91%"

"A.S. A CORUÑA E CEE","HOMES","37.006","44,78%"
"A.S. A CORUÑA E CEE","MULLERES","45.626","55,22%"
"A.S. FERROL","HOMES","12.061","44,49%"
"A.S. FERROL","MULLERES","15.046","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.724","44,58%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.279","55,42%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.237","44,17%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.583","55,83%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.061","45,31%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.006","54,69%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.071","45,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.218","54,29%"
"A.S. VIGO","HOMES","38.228","45,87%"
"A.S. VIGO","MULLERES","45.114","54,13%"
"SEN A.S. ASIGNADA","HOMES","117","46,99%"
"SEN A.S. ASIGNADA","MULLERES","132","53,01%"
