Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","142.211","45,87%"
"GALICIA","MULLERES","167.792","54,13%"

"A.S. A CORUÑA E CEE","HOMES","30.833","45,87%"
"A.S. A CORUÑA E CEE","MULLERES","36.380","54,13%"
"A.S. FERROL","HOMES","9.513","45,53%"
"A.S. FERROL","MULLERES","11.379","54,47%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.512","45,15%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","18.841","54,85%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","17.009","44,87%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","20.897","55,13%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.567","46%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","19.451","54%"
"A.S. SANTIAGO E BARBANZA","HOMES","18.887","46,37%"
"A.S. SANTIAGO E BARBANZA","MULLERES","21.847","53,63%"
"A.S. VIGO","HOMES","33.848","46,49%"
"A.S. VIGO","MULLERES","38.965","53,51%"
"SEN A.S. ASIGNADA","HOMES","42","56,76%"
"SEN A.S. ASIGNADA","MULLERES","32","43,24%"
