Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","46.545","46,27%"
"GALICIA","MULLERES","54.044","53,73%"

"A.S. A CORUÑA E CEE","HOMES","10.894","46,54%"
"A.S. A CORUÑA E CEE","MULLERES","12.514","53,46%"
"A.S. FERROL","HOMES","3.405","45,6%"
"A.S. FERROL","MULLERES","4.062","54,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.033","46,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.845","53,73%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.863","45,7%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","6.967","54,3%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.131","46,34%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","5.941","53,66%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.100","46,99%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.008","53,01%"
"A.S. VIGO","HOMES","9.119","46%"
"A.S. VIGO","MULLERES","10.707","54%"
