Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","77.789","47,43%"
"GALICIA","MULLERES","86.226","52,57%"

"A.S. A CORUÑA E CEE","HOMES","18.143","47,47%"
"A.S. A CORUÑA E CEE","MULLERES","20.080","52,53%"
"A.S. FERROL","HOMES","5.110","46,83%"
"A.S. FERROL","MULLERES","5.802","53,17%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.645","47,42%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.586","52,58%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.999","47,02%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","10.140","52,98%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.878","47,47%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.825","52,53%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.844","47,98%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.758","52,02%"
"A.S. VIGO","HOMES","17.170","47,42%"
"A.S. VIGO","MULLERES","19.035","52,58%"
