Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","119.802","46,91%"
"GALICIA","MULLERES","135.569","53,09%"

"A.S. A CORUÑA E CEE","HOMES","25.935","46,97%"
"A.S. A CORUÑA E CEE","MULLERES","29.284","53,03%"
"A.S. FERROL","HOMES","7.913","46,81%"
"A.S. FERROL","MULLERES","8.992","53,19%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","12.660","46,71%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","14.441","53,29%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","14.177","46,45%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","16.346","53,55%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","14.215","46,91%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","16.087","53,09%"
"A.S. SANTIAGO E BARBANZA","HOMES","15.866","46,97%"
"A.S. SANTIAGO E BARBANZA","MULLERES","17.912","53,03%"
"A.S. VIGO","HOMES","29.036","47,18%"
"A.S. VIGO","MULLERES","32.507","52,82%"
