Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","130.277","46,49%"
"GALICIA","MULLERES","149.931","53,51%"

"A.S. A CORUÑA E CEE","HOMES","28.358","46,57%"
"A.S. A CORUÑA E CEE","MULLERES","32.530","53,43%"
"A.S. FERROL","HOMES","8.451","46,41%"
"A.S. FERROL","MULLERES","9.759","53,59%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","13.936","45,91%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","16.416","54,09%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","15.323","45,81%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","18.127","54,19%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","15.344","46,57%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","17.602","53,43%"
"A.S. SANTIAGO E BARBANZA","HOMES","17.338","46,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","19.847","53,37%"
"A.S. VIGO","HOMES","31.519","46,93%"
"A.S. VIGO","MULLERES","35.643","53,07%"
"SEN A.S. ASIGNADA","HOMES","8","53,33%"
"SEN A.S. ASIGNADA","MULLERES","7","46,67%"
