Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.924","45,1%"
"GALICIA","MULLERES","204.452","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.132","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","45.764","55,21%"
"A.S. FERROL","HOMES","12.094","44,5%"
"A.S. FERROL","MULLERES","15.084","55,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.758","44,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.349","55,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.271","44,17%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.623","55,83%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.110","45,34%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.035","54,66%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.127","45,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.281","54,29%"
"A.S. VIGO","HOMES","38.315","45,89%"
"A.S. VIGO","MULLERES","45.185","54,11%"
"SEN A.S. ASIGNADA","HOMES","117","47,18%"
"SEN A.S. ASIGNADA","MULLERES","131","52,82%"
