Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","160.359","44,97%"
"GALICIA","MULLERES","196.228","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.143","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","43.420","55,27%"
"A.S. FERROL","HOMES","11.298","44,29%"
"A.S. FERROL","MULLERES","14.211","55,71%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.808","44,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.421","55,73%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.370","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.722","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.409","45,2%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.319","54,8%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.133","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.186","54,38%"
"A.S. VIGO","HOMES","37.079","45,83%"
"A.S. VIGO","MULLERES","43.818","54,17%"
"SEN A.S. ASIGNADA","HOMES","119","47,6%"
"SEN A.S. ASIGNADA","MULLERES","131","52,4%"
