Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.380","45,03%"
"GALICIA","MULLERES","201.926","54,97%"

"A.S. A CORUÑA E CEE","HOMES","36.504","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","45.079","55,26%"
"A.S. FERROL","HOMES","11.867","44,44%"
"A.S. FERROL","MULLERES","14.835","55,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.408","44,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.053","55,6%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.924","44,04%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.320","55,96%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.878","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.856","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.782","45,67%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.912","54,33%"
"A.S. VIGO","HOMES","37.896","45,86%"
"A.S. VIGO","MULLERES","44.737","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
