Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","89.800","47,57%"
"GALICIA","MULLERES","98.959","52,43%"

"A.S. A CORUÑA E CEE","HOMES","19.893","47,53%"
"A.S. A CORUÑA E CEE","MULLERES","21.959","52,47%"
"A.S. FERROL","HOMES","5.688","47,46%"
"A.S. FERROL","MULLERES","6.297","52,54%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","9.510","47,61%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","10.463","52,39%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","10.990","47,35%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","12.219","52,65%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","10.652","47,66%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","11.700","52,34%"
"A.S. SANTIAGO E BARBANZA","HOMES","11.893","47,79%"
"A.S. SANTIAGO E BARBANZA","MULLERES","12.992","52,21%"
"A.S. VIGO","HOMES","21.174","47,58%"
"A.S. VIGO","MULLERES","23.329","52,42%"
