Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","54.759","46,75%"
"GALICIA","MULLERES","62.379","53,25%"

"A.S. A CORUÑA E CEE","HOMES","12.997","46,98%"
"A.S. A CORUÑA E CEE","MULLERES","14.669","53,02%"
"A.S. FERROL","HOMES","3.775","45,75%"
"A.S. FERROL","MULLERES","4.476","54,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.802","46,82%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.591","53,18%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.561","46,24%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.627","53,76%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.284","47,27%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","7.009","52,73%"
"A.S. SANTIAGO E BARBANZA","HOMES","8.085","47,22%"
"A.S. SANTIAGO E BARBANZA","MULLERES","9.036","52,78%"
"A.S. VIGO","HOMES","11.255","46,46%"
"A.S. VIGO","MULLERES","12.971","53,54%"
