Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","72.382","47,45%"
"GALICIA","MULLERES","80.171","52,55%"

"A.S. A CORUÑA E CEE","HOMES","17.027","47,54%"
"A.S. A CORUÑA E CEE","MULLERES","18.791","52,46%"
"A.S. FERROL","HOMES","4.814","46,59%"
"A.S. FERROL","MULLERES","5.518","53,41%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","7.721","47,42%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","8.562","52,58%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.156","47%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.197","53%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.506","47,55%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.384","52,45%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.089","47,9%"
"A.S. SANTIAGO E BARBANZA","MULLERES","10.972","52,1%"
"A.S. VIGO","HOMES","16.069","47,52%"
"A.S. VIGO","MULLERES","17.747","52,48%"
