Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.456","45,19%"
"GALICIA","MULLERES","207.964","54,81%"

"A.S. A CORUÑA E CEE","HOMES","37.988","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.737","55,16%"
"A.S. FERROL","HOMES","12.409","44,61%"
"A.S. FERROL","MULLERES","15.408","55,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.333","44,75%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.867","55,25%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.658","44,32%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.958","55,68%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.376","45,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.272","54,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.640","45,83%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.755","54,17%"
"A.S. VIGO","HOMES","38.940","45,93%"
"A.S. VIGO","MULLERES","45.837","54,07%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
