Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.836","45,17%"
"GALICIA","MULLERES","207.360","54,83%"

"A.S. A CORUÑA E CEE","HOMES","37.847","44,83%"
"A.S. A CORUÑA E CEE","MULLERES","46.568","55,17%"
"A.S. FERROL","HOMES","12.356","44,59%"
"A.S. FERROL","MULLERES","15.354","55,41%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.249","44,72%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.797","55,28%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.557","44,28%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.865","55,72%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.349","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.255","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.519","45,79%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.663","54,21%"
"A.S. VIGO","HOMES","38.844","45,93%"
"A.S. VIGO","MULLERES","45.730","54,07%"
"SEN A.S. ASIGNADA","HOMES","115","47,33%"
"SEN A.S. ASIGNADA","MULLERES","128","52,67%"
