Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","47.622","46,34%"
"GALICIA","MULLERES","55.136","53,66%"

"A.S. A CORUÑA E CEE","HOMES","11.297","46,62%"
"A.S. A CORUÑA E CEE","MULLERES","12.937","53,38%"
"A.S. FERROL","HOMES","3.476","45,6%"
"A.S. FERROL","MULLERES","4.147","54,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.115","46,3%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.932","53,7%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.930","45,76%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.030","54,24%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.261","46,52%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.049","53,48%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.200","47,02%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.112","52,98%"
"A.S. VIGO","HOMES","9.343","46,09%"
"A.S. VIGO","MULLERES","10.929","53,91%"
