Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","46.315","46,27%"
"GALICIA","MULLERES","53.791","53,73%"

"A.S. A CORUÑA E CEE","HOMES","10.820","46,51%"
"A.S. A CORUÑA E CEE","MULLERES","12.446","53,49%"
"A.S. FERROL","HOMES","3.388","45,56%"
"A.S. FERROL","MULLERES","4.049","54,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.020","46,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.824","53,71%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.854","45,71%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","6.953","54,29%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.093","46,27%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","5.914","53,73%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.074","47,01%"
"A.S. SANTIAGO E BARBANZA","MULLERES","7.975","52,99%"
"A.S. VIGO","HOMES","9.066","46,03%"
"A.S. VIGO","MULLERES","10.630","53,97%"
