Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.483","47,43%"
"GALICIA","MULLERES","83.647","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.745","47,5%"
"A.S. A CORUÑA E CEE","MULLERES","19.609","52,5%"
"A.S. FERROL","HOMES","4.972","46,76%"
"A.S. FERROL","MULLERES","5.662","53,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.399","47,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.301","52,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.472","46,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.574","53,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.692","47,55%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.589","52,45%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.620","47,92%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.540","52,08%"
"A.S. VIGO","HOMES","16.583","47,44%"
"A.S. VIGO","MULLERES","18.372","52,56%"
