Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.492","45,16%"
"GALICIA","MULLERES","207.058","54,84%"

"A.S. A CORUÑA E CEE","HOMES","37.740","44,81%"
"A.S. A CORUÑA E CEE","MULLERES","46.478","55,19%"
"A.S. FERROL","HOMES","12.324","44,56%"
"A.S. FERROL","MULLERES","15.333","55,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.189","44,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.765","55,33%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.528","44,28%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.836","55,72%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.327","45,4%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.241","54,6%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.473","45,78%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.619","54,22%"
"A.S. VIGO","HOMES","38.796","45,94%"
"A.S. VIGO","MULLERES","45.656","54,06%"
"NON APLICA","MULLERES","1","100%"
"SEN A.S. ASIGNADA","HOMES","115","47,13%"
"SEN A.S. ASIGNADA","MULLERES","129","52,87%"
