Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","162.964","44,97%"
"GALICIA","MULLERES","199.383","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.897","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.339","55,26%"
"A.S. FERROL","HOMES","11.588","44,27%"
"A.S. FERROL","MULLERES","14.589","55,73%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.089","44,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.731","55,69%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.678","43,94%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.104","56,06%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.660","45,21%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.617","54,79%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.407","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.521","54,38%"
"A.S. VIGO","HOMES","37.522","45,83%"
"A.S. VIGO","MULLERES","44.348","54,17%"
"SEN A.S. ASIGNADA","HOMES","123","47,86%"
"SEN A.S. ASIGNADA","MULLERES","134","52,14%"
