Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","54.672","46,74%"
"GALICIA","MULLERES","62.301","53,26%"

"A.S. A CORUÑA E CEE","HOMES","12.981","46,97%"
"A.S. A CORUÑA E CEE","MULLERES","14.655","53,03%"
"A.S. FERROL","HOMES","3.767","45,77%"
"A.S. FERROL","MULLERES","4.464","54,23%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.788","46,77%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.587","53,23%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.555","46,25%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.618","53,75%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.271","47,26%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.998","52,74%"
"A.S. SANTIAGO E BARBANZA","HOMES","8.080","47,24%"
"A.S. SANTIAGO E BARBANZA","MULLERES","9.025","52,76%"
"A.S. VIGO","HOMES","11.230","46,44%"
"A.S. VIGO","MULLERES","12.954","53,56%"
