Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.629","44,98%"
"GALICIA","MULLERES","200.146","55,02%"

"A.S. A CORUÑA E CEE","HOMES","36.048","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.550","55,27%"
"A.S. FERROL","HOMES","11.678","44,33%"
"A.S. FERROL","MULLERES","14.663","55,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.196","44,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.835","55,65%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.736","43,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.164","56,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.743","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.704","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.507","45,61%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.648","54,39%"
"A.S. VIGO","HOMES","37.600","45,83%"
"A.S. VIGO","MULLERES","44.447","54,17%"
"SEN A.S. ASIGNADA","HOMES","121","47,27%"
"SEN A.S. ASIGNADA","MULLERES","135","52,73%"
