Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","47.831","46,36%"
"GALICIA","MULLERES","55.351","53,64%"

"A.S. A CORUÑA E CEE","HOMES","11.378","46,63%"
"A.S. A CORUÑA E CEE","MULLERES","13.023","53,37%"
"A.S. FERROL","HOMES","3.493","45,61%"
"A.S. FERROL","MULLERES","4.166","54,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.138","46,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.946","53,64%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.949","45,78%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.046","54,22%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.271","46,52%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.060","53,48%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.208","47%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.127","53%"
"A.S. VIGO","HOMES","9.394","46,1%"
"A.S. VIGO","MULLERES","10.983","53,9%"
