Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","158.935","44,99%"
"GALICIA","MULLERES","194.338","55,01%"

"A.S. A CORUÑA E CEE","HOMES","34.743","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","42.866","55,23%"
"A.S. FERROL","HOMES","11.159","44,3%"
"A.S. FERROL","MULLERES","14.028","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.615","44,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.193","55,75%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.180","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.480","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.264","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.125","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.987","45,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.976","54,34%"
"A.S. VIGO","HOMES","36.879","45,85%"
"A.S. VIGO","MULLERES","43.549","54,15%"
"SEN A.S. ASIGNADA","HOMES","108","47,16%"
"SEN A.S. ASIGNADA","MULLERES","121","52,84%"
