Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","155.981","45,09%"
"GALICIA","MULLERES","189.963","54,91%"

"A.S. A CORUÑA E CEE","HOMES","34.072","44,92%"
"A.S. A CORUÑA E CEE","MULLERES","41.773","55,08%"
"A.S. FERROL","HOMES","10.845","44,55%"
"A.S. FERROL","MULLERES","13.501","55,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.158","44,22%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","21.645","55,78%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.776","44,07%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","23.826","55,93%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.977","45,32%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","21.692","54,68%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.639","45,73%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.497","54,27%"
"A.S. VIGO","HOMES","36.428","45,9%"
"A.S. VIGO","MULLERES","42.941","54,1%"
"SEN A.S. ASIGNADA","HOMES","86","49,43%"
"SEN A.S. ASIGNADA","MULLERES","88","50,57%"
