Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.068","45,02%"
"GALICIA","MULLERES","201.627","54,98%"

"A.S. A CORUÑA E CEE","HOMES","36.411","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.976","55,26%"
"A.S. FERROL","HOMES","11.819","44,41%"
"A.S. FERROL","MULLERES","14.795","55,59%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.371","44,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.024","55,62%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.887","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.297","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.862","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.832","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.741","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.880","54,35%"
"A.S. VIGO","HOMES","37.856","45,86%"
"A.S. VIGO","MULLERES","44.689","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
