Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.470","45,03%"
"GALICIA","MULLERES","201.997","54,97%"

"A.S. A CORUÑA E CEE","HOMES","36.527","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","45.107","55,26%"
"A.S. FERROL","HOMES","11.881","44,46%"
"A.S. FERROL","MULLERES","14.843","55,54%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.424","44,41%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.060","55,59%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.932","44,04%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.329","55,96%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.885","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.864","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.796","45,68%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.916","54,32%"
"A.S. VIGO","HOMES","37.904","45,86%"
"A.S. VIGO","MULLERES","44.744","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
