Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","30.171","45,82%"
"GALICIA","MULLERES","35.670","54,18%"

"A.S. A CORUÑA E CEE","HOMES","6.668","46,23%"
"A.S. A CORUÑA E CEE","MULLERES","7.755","53,77%"
"A.S. FERROL","HOMES","1.957","44,96%"
"A.S. FERROL","MULLERES","2.396","55,04%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.380","45,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","4.046","54,48%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","4.047","45,06%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.935","54,94%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","3.256","45,92%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.835","54,08%"
"A.S. SANTIAGO E BARBANZA","HOMES","4.842","46,73%"
"A.S. SANTIAGO E BARBANZA","MULLERES","5.519","53,27%"
"A.S. VIGO","HOMES","6.021","45,6%"
"A.S. VIGO","MULLERES","7.184","54,4%"
