Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.835","47,42%"
"GALICIA","MULLERES","84.072","52,58%"

"A.S. A CORUÑA E CEE","HOMES","17.833","47,47%"
"A.S. A CORUÑA E CEE","MULLERES","19.731","52,53%"
"A.S. FERROL","HOMES","4.985","46,75%"
"A.S. FERROL","MULLERES","5.677","53,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.446","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.351","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.527","46,94%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.639","53,06%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.718","47,52%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.628","52,48%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.655","47,9%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.587","52,1%"
"A.S. VIGO","HOMES","16.671","47,46%"
"A.S. VIGO","MULLERES","18.459","52,54%"
