Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","151.400","45,29%"
"GALICIA","MULLERES","182.915","54,71%"

"A.S. A CORUÑA E CEE","HOMES","32.971","45,2%"
"A.S. A CORUÑA E CEE","MULLERES","39.971","54,8%"
"A.S. FERROL","HOMES","10.432","44,73%"
"A.S. FERROL","MULLERES","12.888","55,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.650","44,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","20.898","55,66%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.238","44,32%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","22.913","55,68%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.518","45,5%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","20.982","54,5%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.062","45,91%"
"A.S. SANTIAGO E BARBANZA","MULLERES","23.640","54,09%"
"A.S. VIGO","HOMES","35.459","46,04%"
"A.S. VIGO","MULLERES","41.555","53,96%"
"SEN A.S. ASIGNADA","HOMES","70","50,72%"
"SEN A.S. ASIGNADA","MULLERES","68","49,28%"
