Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.677","45,16%"
"GALICIA","MULLERES","207.234","54,84%"

"A.S. A CORUÑA E CEE","HOMES","37.799","44,82%"
"A.S. A CORUÑA E CEE","MULLERES","46.536","55,18%"
"A.S. FERROL","HOMES","12.345","44,57%"
"A.S. FERROL","MULLERES","15.352","55,43%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.218","44,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.779","55,3%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.541","44,28%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.853","55,72%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.341","45,41%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.254","54,59%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.497","45,78%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.648","54,22%"
"A.S. VIGO","HOMES","38.821","45,94%"
"A.S. VIGO","MULLERES","45.684","54,06%"
"SEN A.S. ASIGNADA","HOMES","115","47,33%"
"SEN A.S. ASIGNADA","MULLERES","128","52,67%"
