Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.141","45,08%"
"GALICIA","MULLERES","203.656","54,92%"

"A.S. A CORUÑA E CEE","HOMES","36.879","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","45.504","55,23%"
"A.S. FERROL","HOMES","12.034","44,49%"
"A.S. FERROL","MULLERES","15.014","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.686","44,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.261","55,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.199","44,14%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.565","55,86%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.019","45,28%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.980","54,72%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.033","45,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.171","54,29%"
"A.S. VIGO","HOMES","38.173","45,88%"
"A.S. VIGO","MULLERES","45.029","54,12%"
"SEN A.S. ASIGNADA","HOMES","118","47,2%"
"SEN A.S. ASIGNADA","MULLERES","132","52,8%"
