Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.314","45%"
"GALICIA","MULLERES","200.849","55%"

"A.S. A CORUÑA E CEE","HOMES","36.215","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.740","55,27%"
"A.S. FERROL","HOMES","11.746","44,36%"
"A.S. FERROL","MULLERES","14.735","55,64%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.275","44,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.939","55,66%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.821","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.221","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.802","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.774","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.609","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.746","54,37%"
"A.S. VIGO","HOMES","37.725","45,85%"
"A.S. VIGO","MULLERES","44.560","54,15%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
