Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","72.985","47,46%"
"GALICIA","MULLERES","80.803","52,54%"

"A.S. A CORUÑA E CEE","HOMES","17.148","47,51%"
"A.S. A CORUÑA E CEE","MULLERES","18.942","52,49%"
"A.S. FERROL","HOMES","4.865","46,7%"
"A.S. FERROL","MULLERES","5.553","53,3%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","7.869","47,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","8.701","52,51%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.202","47,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.246","52,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.548","47,57%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.420","52,43%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.186","47,92%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.070","52,08%"
"A.S. VIGO","HOMES","16.167","47,5%"
"A.S. VIGO","MULLERES","17.871","52,5%"
