Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","162.316","44,98%"
"GALICIA","MULLERES","198.580","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.710","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.105","55,26%"
"A.S. FERROL","HOMES","11.514","44,33%"
"A.S. FERROL","MULLERES","14.460","55,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.016","44,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.644","55,69%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.618","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.041","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.584","45,18%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.549","54,82%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.356","45,64%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.440","54,36%"
"A.S. VIGO","HOMES","37.394","45,82%"
"A.S. VIGO","MULLERES","44.208","54,18%"
"SEN A.S. ASIGNADA","HOMES","124","48,25%"
"SEN A.S. ASIGNADA","MULLERES","133","51,75%"
