Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","115.027","47,16%"
"GALICIA","MULLERES","128.875","52,84%"

"A.S. A CORUÑA E CEE","HOMES","24.779","47,21%"
"A.S. A CORUÑA E CEE","MULLERES","27.708","52,79%"
"A.S. FERROL","HOMES","7.603","46,96%"
"A.S. FERROL","MULLERES","8.588","53,04%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","12.009","46,96%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","13.565","53,04%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","13.637","46,73%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","15.547","53,27%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","13.678","47,32%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","15.228","52,68%"
"A.S. SANTIAGO E BARBANZA","HOMES","15.296","47,19%"
"A.S. SANTIAGO E BARBANZA","MULLERES","17.117","52,81%"
"A.S. VIGO","HOMES","28.025","47,38%"
"A.S. VIGO","MULLERES","31.122","52,62%"
