Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","121.935","46,83%"
"GALICIA","MULLERES","138.423","53,17%"

"A.S. A CORUÑA E CEE","HOMES","26.412","46,88%"
"A.S. A CORUÑA E CEE","MULLERES","29.926","53,12%"
"A.S. FERROL","HOMES","8.023","46,69%"
"A.S. FERROL","MULLERES","9.160","53,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","12.943","46,54%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","14.868","53,46%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","14.405","46,37%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","16.663","53,63%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","14.420","46,88%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","16.338","53,12%"
"A.S. SANTIAGO E BARBANZA","HOMES","16.157","46,87%"
"A.S. SANTIAGO E BARBANZA","MULLERES","18.312","53,13%"
"A.S. VIGO","HOMES","29.575","47,15%"
"A.S. VIGO","MULLERES","33.156","52,85%"
