Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.912","47,42%"
"GALICIA","MULLERES","84.159","52,58%"

"A.S. A CORUÑA E CEE","HOMES","17.847","47,47%"
"A.S. A CORUÑA E CEE","MULLERES","19.751","52,53%"
"A.S. FERROL","HOMES","4.994","46,78%"
"A.S. FERROL","MULLERES","5.682","53,22%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.451","47,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.358","52,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.555","46,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.666","53,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.719","47,5%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.635","52,5%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.662","47,91%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.592","52,09%"
"A.S. VIGO","HOMES","16.684","47,45%"
"A.S. VIGO","MULLERES","18.475","52,55%"
