Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.788","47,42%"
"GALICIA","MULLERES","84.026","52,58%"

"A.S. A CORUÑA E CEE","HOMES","17.820","47,46%"
"A.S. A CORUÑA E CEE","MULLERES","19.724","52,54%"
"A.S. FERROL","HOMES","4.980","46,75%"
"A.S. FERROL","MULLERES","5.673","53,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.441","47,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.348","52,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.526","46,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.640","53,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.715","47,52%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.623","52,48%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.644","47,91%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.572","52,09%"
"A.S. VIGO","HOMES","16.662","47,46%"
"A.S. VIGO","MULLERES","18.446","52,54%"
