Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","22.175","45,67%"
"GALICIA","MULLERES","26.379","54,33%"

"A.S. A CORUÑA E CEE","HOMES","5.081","46,15%"
"A.S. A CORUÑA E CEE","MULLERES","5.929","53,85%"
"A.S. FERROL","HOMES","1.378","44,44%"
"A.S. FERROL","MULLERES","1.723","55,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.698","45,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.206","54,3%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.170","44,32%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.983","55,68%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.365","46,4%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.732","53,6%"
"A.S. SANTIAGO E BARBANZA","HOMES","3.237","46,48%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.728","53,52%"
"A.S. VIGO","HOMES","4.246","45,54%"
"A.S. VIGO","MULLERES","5.078","54,46%"
