Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.765","47,42%"
"GALICIA","MULLERES","83.993","52,58%"

"A.S. A CORUÑA E CEE","HOMES","17.815","47,47%"
"A.S. A CORUÑA E CEE","MULLERES","19.715","52,53%"
"A.S. FERROL","HOMES","4.979","46,75%"
"A.S. FERROL","MULLERES","5.672","53,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.440","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.345","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.517","46,92%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.634","53,08%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.711","47,53%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.616","52,47%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.646","47,92%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.571","52,08%"
"A.S. VIGO","HOMES","16.657","47,46%"
"A.S. VIGO","MULLERES","18.440","52,54%"
