Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","69.598","47,39%"
"GALICIA","MULLERES","77.278","52,61%"

"A.S. A CORUÑA E CEE","HOMES","16.265","47,52%"
"A.S. A CORUÑA E CEE","MULLERES","17.964","52,48%"
"A.S. FERROL","HOMES","4.591","46,5%"
"A.S. FERROL","MULLERES","5.283","53,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","7.382","47,43%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","8.182","52,57%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","7.962","46,88%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.020","53,12%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.285","47,59%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.124","52,41%"
"A.S. SANTIAGO E BARBANZA","HOMES","9.784","47,81%"
"A.S. SANTIAGO E BARBANZA","MULLERES","10.679","52,19%"
"A.S. VIGO","HOMES","15.329","47,38%"
"A.S. VIGO","MULLERES","17.026","52,62%"
