Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","26.041","45,79%"
"GALICIA","MULLERES","30.825","54,21%"

"A.S. A CORUÑA E CEE","HOMES","5.687","46,19%"
"A.S. A CORUÑA E CEE","MULLERES","6.624","53,81%"
"A.S. FERROL","HOMES","1.664","44,74%"
"A.S. FERROL","MULLERES","2.055","55,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.022","45,89%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.564","54,11%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.540","44,73%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.374","55,27%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.862","45,59%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.416","54,41%"
"A.S. SANTIAGO E BARBANZA","HOMES","4.050","46,98%"
"A.S. SANTIAGO E BARBANZA","MULLERES","4.570","53,02%"
"A.S. VIGO","HOMES","5.216","45,6%"
"A.S. VIGO","MULLERES","6.222","54,4%"
