Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","48.045","46,35%"
"GALICIA","MULLERES","55.606","53,65%"

"A.S. A CORUÑA E CEE","HOMES","11.451","46,64%"
"A.S. A CORUÑA E CEE","MULLERES","13.103","53,36%"
"A.S. FERROL","HOMES","3.502","45,56%"
"A.S. FERROL","MULLERES","4.184","54,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.171","46,43%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.966","53,57%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.963","45,78%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.063","54,22%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.291","46,5%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.088","53,5%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.230","47%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.152","53%"
"A.S. VIGO","HOMES","9.437","46,06%"
"A.S. VIGO","MULLERES","11.050","53,94%"
