Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.602","45,22%"
"GALICIA","MULLERES","209.116","54,78%"

"A.S. A CORUÑA E CEE","HOMES","38.301","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","47.091","55,15%"
"A.S. FERROL","HOMES","12.470","44,64%"
"A.S. FERROL","MULLERES","15.467","55,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.568","44,86%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.056","55,14%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.808","44,41%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.051","55,59%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.425","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.344","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.847","45,9%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.931","54,1%"
"A.S. VIGO","HOMES","39.073","45,9%"
"A.S. VIGO","MULLERES","46.049","54,1%"
"SEN A.S. ASIGNADA","HOMES","110","46,41%"
"SEN A.S. ASIGNADA","MULLERES","127","53,59%"
