Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","59.071","47,08%"
"GALICIA","MULLERES","66.388","52,92%"

"A.S. A CORUÑA E CEE","HOMES","13.767","47,25%"
"A.S. A CORUÑA E CEE","MULLERES","15.369","52,75%"
"A.S. FERROL","HOMES","3.933","45,88%"
"A.S. FERROL","MULLERES","4.640","54,12%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","6.204","47,14%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.958","52,86%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","7.183","46,74%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","8.186","53,26%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.926","47,4%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","7.687","52,6%"
"A.S. SANTIAGO E BARBANZA","HOMES","8.616","47,54%"
"A.S. SANTIAGO E BARBANZA","MULLERES","9.508","52,46%"
"A.S. VIGO","HOMES","12.442","46,98%"
"A.S. VIGO","MULLERES","14.040","53,02%"
