Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.633","45,22%"
"GALICIA","MULLERES","209.153","54,78%"

"A.S. A CORUÑA E CEE","HOMES","38.306","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","47.095","55,15%"
"A.S. FERROL","HOMES","12.473","44,63%"
"A.S. FERROL","MULLERES","15.472","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.575","44,86%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.058","55,14%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.812","44,41%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.054","55,59%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.429","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.343","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.850","45,9%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.935","54,1%"
"A.S. VIGO","HOMES","39.078","45,89%"
"A.S. VIGO","MULLERES","46.069","54,11%"
"SEN A.S. ASIGNADA","HOMES","110","46,41%"
"SEN A.S. ASIGNADA","MULLERES","127","53,59%"
