Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.889","44,98%"
"GALICIA","MULLERES","200.434","55,02%"

"A.S. A CORUÑA E CEE","HOMES","36.132","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.638","55,27%"
"A.S. FERROL","HOMES","11.693","44,31%"
"A.S. FERROL","MULLERES","14.694","55,69%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.213","44,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.864","55,66%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.767","43,97%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.187","56,03%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.770","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.729","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.547","45,61%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.697","54,39%"
"A.S. VIGO","HOMES","37.646","45,83%"
"A.S. VIGO","MULLERES","44.490","54,17%"
"SEN A.S. ASIGNADA","HOMES","121","47,27%"
"SEN A.S. ASIGNADA","MULLERES","135","52,73%"
