Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","141.964","45,89%"
"GALICIA","MULLERES","167.367","54,11%"

"A.S. A CORUÑA E CEE","HOMES","30.784","45,89%"
"A.S. A CORUÑA E CEE","MULLERES","36.299","54,11%"
"A.S. FERROL","HOMES","9.482","45,55%"
"A.S. FERROL","MULLERES","11.335","54,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.471","45,21%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","18.751","54,79%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","16.973","44,87%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","20.853","55,13%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.534","46,02%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","19.393","53,98%"
"A.S. SANTIAGO E BARBANZA","HOMES","18.860","46,38%"
"A.S. SANTIAGO E BARBANZA","MULLERES","21.808","53,62%"
"A.S. VIGO","HOMES","33.818","46,51%"
"A.S. VIGO","MULLERES","38.898","53,49%"
"SEN A.S. ASIGNADA","HOMES","42","58,33%"
"SEN A.S. ASIGNADA","MULLERES","30","41,67%"
