Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","138.483","46,15%"
"GALICIA","MULLERES","161.579","53,85%"

"A.S. A CORUÑA E CEE","HOMES","30.052","46,17%"
"A.S. A CORUÑA E CEE","MULLERES","35.039","53,83%"
"A.S. FERROL","HOMES","9.071","46,04%"
"A.S. FERROL","MULLERES","10.630","53,96%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.061","45,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","18.031","54,49%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","16.494","45,21%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","19.991","54,79%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.215","46,27%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","18.833","53,73%"
"A.S. SANTIAGO E BARBANZA","HOMES","18.445","46,49%"
"A.S. SANTIAGO E BARBANZA","MULLERES","21.226","53,51%"
"A.S. VIGO","HOMES","33.114","46,69%"
"A.S. VIGO","MULLERES","37.805","53,31%"
"SEN A.S. ASIGNADA","HOMES","31","56,36%"
"SEN A.S. ASIGNADA","MULLERES","24","43,64%"
