Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","77.166","47,42%"
"GALICIA","MULLERES","85.555","52,58%"

"A.S. A CORUÑA E CEE","HOMES","18.063","47,45%"
"A.S. A CORUÑA E CEE","MULLERES","20.002","52,55%"
"A.S. FERROL","HOMES","5.067","46,79%"
"A.S. FERROL","MULLERES","5.762","53,21%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.576","47,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.498","52,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.853","46,99%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.988","53,01%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.825","47,47%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.767","52,53%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.788","47,94%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.717","52,06%"
"A.S. VIGO","HOMES","16.994","47,45%"
"A.S. VIGO","MULLERES","18.821","52,55%"
