Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.338","45%"
"GALICIA","MULLERES","200.867","55%"

"A.S. A CORUÑA E CEE","HOMES","36.221","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.745","55,26%"
"A.S. FERROL","HOMES","11.751","44,36%"
"A.S. FERROL","MULLERES","14.738","55,64%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.277","44,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.942","55,66%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.821","44%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.222","56%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.804","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.777","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.613","45,64%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.745","54,36%"
"A.S. VIGO","HOMES","37.730","45,85%"
"A.S. VIGO","MULLERES","44.564","54,15%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
