Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.317","45,05%"
"GALICIA","MULLERES","202.878","54,95%"

"A.S. A CORUÑA E CEE","HOMES","36.720","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.336","55,25%"
"A.S. FERROL","HOMES","11.963","44,46%"
"A.S. FERROL","MULLERES","14.946","55,54%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.569","44,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.173","55,51%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.051","44,07%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.445","55,93%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.944","45,25%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.920","54,75%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.913","45,69%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.045","54,31%"
"A.S. VIGO","HOMES","38.038","45,87%"
"A.S. VIGO","MULLERES","44.880","54,13%"
"SEN A.S. ASIGNADA","HOMES","119","47,22%"
"SEN A.S. ASIGNADA","MULLERES","133","52,78%"
